set_id,set_name,set_series,set_printed_total,set_total,set_ptcgo_code,set_release_date,set_updated_at,id,name,supertype,subtypes,types,rarity,number,hp,artist,flavor_text,regulation_mark,evolves_from,evolves_to,national_pokedex_numbers,abilities,attacks,rules,weaknesses,resistances,retreat_cost,converted_retreat_cost,legal_unlimited,legal_expanded,legal_standard,tcgplayer_url,cardmarket_url,image_large,payload_json
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-74,Rhyhorn,Pokémon,"[""Basic""]","[""Fighting""]",Common,74,80,Midori Harada,It is inept at turning because of its four short legs. It can only charge and run in one direction.,,,"[""Rhydon""]",[111],[],"[{""name"":""Take Down"",""cost"":[""Fighting"",""Fighting""],""convertedEnergyCost"":2,""damage"":""40"",""text"":""This Pokémon does 10 damage to itself.""}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless""]",3,Legal,Legal,,,,https://images.pokemontcg.io/xy5/74_hires.png,"{""id"":""xy5-74"",""name"":""Rhyhorn"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""80"",""types"":[""Fighting""],""evolvesTo"":[""Rhydon""],""attacks"":[{""name"":""Take Down"",""cost"":[""Fighting"",""Fighting""],""convertedEnergyCost"":2,""damage"":""40"",""text"":""This Pokémon does 10 damage to itself.""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":3,""number"":""74"",""artist"":""Midori Harada"",""rarity"":""Common"",""flavorText"":""It is inept at turning because of its four short legs. It can only charge and run in one direction."",""nationalPokedexNumbers"":[111],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/74.png"",""large"":""https://images.pokemontcg.io/xy5/74_hires.png""}}"
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-75,Rhydon,Pokémon,"[""Stage 1""]","[""Fighting""]",Uncommon,75,100,Shin Nagasawa,It begins walking on its hind legs after evolution. It can punch holes through boulders with its horn.,,Rhyhorn,"[""Rhyperior""]",[112],[],"[{""name"":""Take Down"",""cost"":[""Fighting"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""50"",""text"":""This Pokémon does 10 damage to itself.""},{""name"":""Horn Drill"",""cost"":[""Fighting"",""Fighting"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""70"",""text"":""""}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,Legal,Legal,,,,https://images.pokemontcg.io/xy5/75_hires.png,"{""id"":""xy5-75"",""name"":""Rhydon"",""supertype"":""Pokémon"",""subtypes"":[""Stage 1""],""hp"":""100"",""types"":[""Fighting""],""evolvesFrom"":""Rhyhorn"",""evolvesTo"":[""Rhyperior""],""attacks"":[{""name"":""Take Down"",""cost"":[""Fighting"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""50"",""text"":""This Pokémon does 10 damage to itself.""},{""name"":""Horn Drill"",""cost"":[""Fighting"",""Fighting"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""70"",""text"":""""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":4,""number"":""75"",""artist"":""Shin Nagasawa"",""rarity"":""Uncommon"",""flavorText"":""It begins walking on its hind legs after evolution. It can punch holes through boulders with its horn."",""nationalPokedexNumbers"":[112],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/75.png"",""large"":""https://images.pokemontcg.io/xy5/75_hires.png""}}"
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-76,Rhyperior,Pokémon,"[""Stage 2""]","[""Fighting""]",Rare,76,150,Kouki Saitou,It puts rocks in holes in its palms and uses its muscles to shoot them. Geodude are shot at rare times.,,Rhydon,[],[464],[],"[{""name"":""Rock Shower"",""cost"":[""Fighting"",""Fighting"",""Colorless""],""convertedEnergyCost"":3,""damage"":"""",""text"":""Flip 3 coins. This attack does 20 damage times the number of heads to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""},{""name"":""Stone Edge"",""cost"":[""Fighting"",""Fighting"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""80+"",""text"":""Flip a coin. If heads, this attack does 40 more damage.""}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,Legal,Legal,,,,https://images.pokemontcg.io/xy5/76_hires.png,"{""id"":""xy5-76"",""name"":""Rhyperior"",""supertype"":""Pokémon"",""subtypes"":[""Stage 2""],""hp"":""150"",""types"":[""Fighting""],""evolvesFrom"":""Rhydon"",""attacks"":[{""name"":""Rock Shower"",""cost"":[""Fighting"",""Fighting"",""Colorless""],""convertedEnergyCost"":3,""damage"":"""",""text"":""Flip 3 coins. This attack does 20 damage times the number of heads to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""},{""name"":""Stone Edge"",""cost"":[""Fighting"",""Fighting"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""80+"",""text"":""Flip a coin. If heads, this attack does 40 more damage.""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":4,""number"":""76"",""artist"":""Kouki Saitou"",""rarity"":""Rare"",""flavorText"":""It puts rocks in holes in its palms and uses its muscles to shoot them. Geodude are shot at rare times."",""nationalPokedexNumbers"":[464],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/76.png"",""large"":""https://images.pokemontcg.io/xy5/76_hires.png""}}"
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-77,Rhyperior,Pokémon,"[""Stage 2""]","[""Fighting""]",Rare Holo,77,160,TOKIYA,It puts rocks in holes in its palms and uses its muscles to shoot them. Geodude are shot at rare times.,,Rhydon,[],[464],"[{""name"":""Rock Wall"",""text"":""Any damage done to your Pokémon by an opponent's attack is reduced by 10 (after applying Weakness and Resistance)."",""type"":""Ability""}]","[{""name"":""Hammer Arm"",""cost"":[""Fighting"",""Fighting"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""100"",""text"":""Discard the top card of your opponent's deck.""}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,Legal,Legal,,,,https://images.pokemontcg.io/xy5/77_hires.png,"{""id"":""xy5-77"",""name"":""Rhyperior"",""supertype"":""Pokémon"",""subtypes"":[""Stage 2""],""hp"":""160"",""types"":[""Fighting""],""evolvesFrom"":""Rhydon"",""ancientTrait"":{""name"":""Ω Barrier"",""text"":""Whenever your opponent plays a Trainer card (excluding Pokémon Tools and Stadium cards), prevent all effects of that card done to this Pokémon.""},""abilities"":[{""name"":""Rock Wall"",""text"":""Any damage done to your Pokémon by an opponent's attack is reduced by 10 (after applying Weakness and Resistance)."",""type"":""Ability""}],""attacks"":[{""name"":""Hammer Arm"",""cost"":[""Fighting"",""Fighting"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""100"",""text"":""Discard the top card of your opponent's deck.""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":4,""number"":""77"",""artist"":""TOKIYA"",""rarity"":""Rare Holo"",""flavorText"":""It puts rocks in holes in its palms and uses its muscles to shoot them. Geodude are shot at rare times."",""nationalPokedexNumbers"":[464],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/77.png"",""large"":""https://images.pokemontcg.io/xy5/77_hires.png""}}"
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-78,Nosepass,Pokémon,"[""Basic""]","[""Fighting""]",Common,78,80,Satoshi Shirai,Its magnetic nose consistently faces north. Travelers check Nosepass to get their bearings.,,,"[""Probopass""]",[299],[],"[{""name"":""Stiffen"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":"""",""text"":""During your opponent's next turn, any damage done to this Pokémon by attacks is reduced by 40 (after applying Weakness and Resistance).""},{""name"":""Ram"",""cost"":[""Fighting"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""40"",""text"":""""}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless""]",3,Legal,Legal,,,,https://images.pokemontcg.io/xy5/78_hires.png,"{""id"":""xy5-78"",""name"":""Nosepass"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""80"",""types"":[""Fighting""],""evolvesTo"":[""Probopass""],""attacks"":[{""name"":""Stiffen"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":"""",""text"":""During your opponent's next turn, any damage done to this Pokémon by attacks is reduced by 40 (after applying Weakness and Resistance).""},{""name"":""Ram"",""cost"":[""Fighting"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""40"",""text"":""""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":3,""number"":""78"",""artist"":""Satoshi Shirai"",""rarity"":""Common"",""flavorText"":""Its magnetic nose consistently faces north. Travelers check Nosepass to get their bearings."",""nationalPokedexNumbers"":[299],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/78.png"",""large"":""https://images.pokemontcg.io/xy5/78_hires.png""}}"
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-79,Meditite,Pokémon,"[""Basic""]","[""Fighting""]",Common,79,50,sui,"It eats just one berry a day. By enduring hunger, its spirit is tempered and made sharper.",,,"[""Medicham""]",[307],[],"[{""name"":""Smack"",""cost"":[""Fighting""],""convertedEnergyCost"":1,""damage"":""20"",""text"":""""}]",[],"[{""type"":""Psychic"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xy5/79_hires.png,"{""id"":""xy5-79"",""name"":""Meditite"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""50"",""types"":[""Fighting""],""evolvesTo"":[""Medicham""],""attacks"":[{""name"":""Smack"",""cost"":[""Fighting""],""convertedEnergyCost"":1,""damage"":""20"",""text"":""""}],""weaknesses"":[{""type"":""Psychic"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""79"",""artist"":""sui"",""rarity"":""Common"",""flavorText"":""It eats just one berry a day. By enduring hunger, its spirit is tempered and made sharper."",""nationalPokedexNumbers"":[307],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/79.png"",""large"":""https://images.pokemontcg.io/xy5/79_hires.png""}}"
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-80,Medicham,Pokémon,"[""Stage 1""]","[""Fighting""]",Rare Holo,80,100,Akira Komayama,"Through yoga training, it gained the psychic power to predict its foe's next move.",,Meditite,[],[308],[],"[{""name"":""Pure Power"",""cost"":[""Fighting""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Put 4 damage counters on your opponent's Pokémon in any way you like.""},{""name"":""Windmill Kick"",""cost"":[""Fighting"",""Colorless""],""convertedEnergyCost"":2,""damage"":""60"",""text"":""Your opponent's Active Pokémon is now Confused.""}]",[],"[{""type"":""Psychic"",""value"":""×2""}]",[],"[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xy5/80_hires.png,"{""id"":""xy5-80"",""name"":""Medicham"",""supertype"":""Pokémon"",""subtypes"":[""Stage 1""],""hp"":""100"",""types"":[""Fighting""],""evolvesFrom"":""Meditite"",""attacks"":[{""name"":""Pure Power"",""cost"":[""Fighting""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Put 4 damage counters on your opponent's Pokémon in any way you like.""},{""name"":""Windmill Kick"",""cost"":[""Fighting"",""Colorless""],""convertedEnergyCost"":2,""damage"":""60"",""text"":""Your opponent's Active Pokémon is now Confused.""}],""weaknesses"":[{""type"":""Psychic"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""80"",""artist"":""Akira Komayama"",""rarity"":""Rare Holo"",""flavorText"":""Through yoga training, it gained the psychic power to predict its foe's next move."",""nationalPokedexNumbers"":[308],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/80.png"",""large"":""https://images.pokemontcg.io/xy5/80_hires.png""}}"
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-81,Medicham,Pokémon,"[""Stage 1""]","[""Fighting""]",Rare,81,90,Mitsuhiro Arita,"Through yoga training, it gained the psychic power to predict its foe's next move.",,Meditite,[],[308],[],"[{""name"":""Calm Mind"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Heal 30 damage from this Pokémon.""},{""name"":""Yoga Kick"",""cost"":[""Fighting"",""Fighting""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""This attack's damage isn't affected by Weakness or Resistance.""}]",[],"[{""type"":""Psychic"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xy5/81_hires.png,"{""id"":""xy5-81"",""name"":""Medicham"",""supertype"":""Pokémon"",""subtypes"":[""Stage 1""],""hp"":""90"",""types"":[""Fighting""],""evolvesFrom"":""Meditite"",""ancientTrait"":{""name"":""Ω Barrage"",""text"":""This Pokémon may attack twice a turn. (If the first attack Knocks Out your opponent's Active Pokémon, you may attack again after your opponent chooses a new Active Pokémon.)""},""attacks"":[{""name"":""Calm Mind"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Heal 30 damage from this Pokémon.""},{""name"":""Yoga Kick"",""cost"":[""Fighting"",""Fighting""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""This attack's damage isn't affected by Weakness or Resistance.""}],""weaknesses"":[{""type"":""Psychic"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""81"",""artist"":""Mitsuhiro Arita"",""rarity"":""Rare"",""flavorText"":""Through yoga training, it gained the psychic power to predict its foe's next move."",""nationalPokedexNumbers"":[308],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/81.png"",""large"":""https://images.pokemontcg.io/xy5/81_hires.png""}}"
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-82,Trapinch,Pokémon,"[""Basic""]","[""Fighting""]",Common,82,60,Suwama Chiaki,It makes an inescapable conical pit and lies in wait at the bottom for prey to come tumbling down.,,,"[""Vibrava""]",[328],[],"[{""name"":""Gnaw"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":""10"",""text"":""""},{""name"":""Mud-Slap"",""cost"":[""Fighting"",""Colorless""],""convertedEnergyCost"":2,""damage"":""20"",""text"":""""}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xy5/82_hires.png,"{""id"":""xy5-82"",""name"":""Trapinch"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""60"",""types"":[""Fighting""],""evolvesTo"":[""Vibrava""],""attacks"":[{""name"":""Gnaw"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":""10"",""text"":""""},{""name"":""Mud-Slap"",""cost"":[""Fighting"",""Colorless""],""convertedEnergyCost"":2,""damage"":""20"",""text"":""""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""82"",""artist"":""Suwama Chiaki"",""rarity"":""Common"",""flavorText"":""It makes an inescapable conical pit and lies in wait at the bottom for prey to come tumbling down."",""nationalPokedexNumbers"":[328],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/82.png"",""large"":""https://images.pokemontcg.io/xy5/82_hires.png""}}"
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-83,Solrock,Pokémon,"[""Basic""]","[""Fighting""]",Common,83,80,Midori Harada,"It absorbs solar energy during the day. Always expressionless, it can sense what its foe is thinking.",,,[],[338],[],"[{""name"":""Solar Generator"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Search your deck for up to 2 Special Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward.""},{""name"":""Knock Away"",""cost"":[""Fighting"",""Colorless""],""convertedEnergyCost"":2,""damage"":""20+"",""text"":""Flip a coin. If heads, this attack does 20 more damage.""}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless""]",1,Legal,Legal,,,,https://images.pokemontcg.io/xy5/83_hires.png,"{""id"":""xy5-83"",""name"":""Solrock"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""80"",""types"":[""Fighting""],""attacks"":[{""name"":""Solar Generator"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Search your deck for up to 2 Special Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward.""},{""name"":""Knock Away"",""cost"":[""Fighting"",""Colorless""],""convertedEnergyCost"":2,""damage"":""20+"",""text"":""Flip a coin. If heads, this attack does 20 more damage.""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless""],""convertedRetreatCost"":1,""number"":""83"",""artist"":""Midori Harada"",""rarity"":""Common"",""flavorText"":""It absorbs solar energy during the day. Always expressionless, it can sense what its foe is thinking."",""nationalPokedexNumbers"":[338],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/83.png"",""large"":""https://images.pokemontcg.io/xy5/83_hires.png""}}"
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-84,Groudon,Pokémon,"[""Basic""]","[""Fighting""]",Rare,84,130,Mitsuhiro Arita,This legendary Pokémon is said to represent the land. It went to sleep after dueling Kyogre.,,,[],[383],[],"[{""name"":""Rock Smash"",""cost"":[""Fighting"",""Colorless""],""convertedEnergyCost"":2,""damage"":""20+"",""text"":""Flip a coin. If heads, this attack does 20 more damage.""},{""name"":""Break Ground"",""cost"":[""Fighting"",""Fighting"",""Fighting"",""Colorless""],""convertedEnergyCost"":4,""damage"":""100"",""text"":""This attack does 10 damage to each of your Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,Legal,Legal,,,,https://images.pokemontcg.io/xy5/84_hires.png,"{""id"":""xy5-84"",""name"":""Groudon"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""130"",""types"":[""Fighting""],""attacks"":[{""name"":""Rock Smash"",""cost"":[""Fighting"",""Colorless""],""convertedEnergyCost"":2,""damage"":""20+"",""text"":""Flip a coin. If heads, this attack does 20 more damage.""},{""name"":""Break Ground"",""cost"":[""Fighting"",""Fighting"",""Fighting"",""Colorless""],""convertedEnergyCost"":4,""damage"":""100"",""text"":""This attack does 10 damage to each of your Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":4,""number"":""84"",""artist"":""Mitsuhiro Arita"",""rarity"":""Rare"",""flavorText"":""This legendary Pokémon is said to represent the land. It went to sleep after dueling Kyogre."",""nationalPokedexNumbers"":[383],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/84.png"",""large"":""https://images.pokemontcg.io/xy5/84_hires.png""}}"
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-85,Groudon-EX,Pokémon,"[""Basic"",""EX""]","[""Fighting""]",Rare Holo EX,85,180,Ryota Murayama,,,,[],[383],[],"[{""name"":""Rip Claw"",""cost"":[""Fighting"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.""},{""name"":""Massive Rend"",""cost"":[""Fighting"",""Fighting"",""Fighting"",""Colorless""],""convertedEnergyCost"":4,""damage"":""130"",""text"":""""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,Legal,Legal,,,,https://images.pokemontcg.io/xy5/85_hires.png,"{""id"":""xy5-85"",""name"":""Groudon-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""180"",""types"":[""Fighting""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Rip Claw"",""cost"":[""Fighting"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.""},{""name"":""Massive Rend"",""cost"":[""Fighting"",""Fighting"",""Fighting"",""Colorless""],""convertedEnergyCost"":4,""damage"":""130"",""text"":""""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":4,""number"":""85"",""artist"":""Ryota Murayama"",""rarity"":""Rare Holo EX"",""nationalPokedexNumbers"":[383],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/85.png"",""large"":""https://images.pokemontcg.io/xy5/85_hires.png""}}"
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-86,Primal Groudon-EX,Pokémon,"[""MEGA"",""EX""]","[""Fighting""]",Rare Holo EX,86,240,5ban Graphics,,,Groudon-EX,[],[383],[],"[{""name"":""Gaia Volcano"",""cost"":[""Fighting"",""Fighting"",""Fighting"",""Colorless""],""convertedEnergyCost"":4,""damage"":""100+"",""text"":""If there is any Stadium card in play, this attack does 100 more damage. Discard that Stadium card.""}]","[""Primal Reversion rule: When 1 of your Pokémon becomes Primal Groudon-EX, your turn ends."",""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,Legal,Legal,,,,https://images.pokemontcg.io/xy5/86_hires.png,"{""id"":""xy5-86"",""name"":""Primal Groudon-EX"",""supertype"":""Pokémon"",""subtypes"":[""MEGA"",""EX""],""hp"":""240"",""types"":[""Fighting""],""evolvesFrom"":""Groudon-EX"",""rules"":[""Primal Reversion rule: When 1 of your Pokémon becomes Primal Groudon-EX, your turn ends."",""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""ancientTrait"":{""name"":""Ω Barrier"",""text"":""Whenever your opponent plays a Trainer card (excluding Pokémon Tools and Stadium cards), prevent all effects of that card done to this Pokémon.""},""attacks"":[{""name"":""Gaia Volcano"",""cost"":[""Fighting"",""Fighting"",""Fighting"",""Colorless""],""convertedEnergyCost"":4,""damage"":""100+"",""text"":""If there is any Stadium card in play, this attack does 100 more damage. Discard that Stadium card.""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":4,""number"":""86"",""artist"":""5ban Graphics"",""rarity"":""Rare Holo EX"",""nationalPokedexNumbers"":[383],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/86.png"",""large"":""https://images.pokemontcg.io/xy5/86_hires.png""}}"
xy5,Primal Clash,XY,160,164,PRC,2015/02/04,2020/05/01 16:06:00,xy5-87,Hippopotas,Pokémon,"[""Basic""]","[""Fighting""]",Common,87,90,Yuka Morii,It enshrouds itself with sand to protect itself from germs. It does not enjoy getting wet.,,,"[""Hippowdon""]",[449],[],"[{""name"":""Tackle"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""20"",""text"":""""},{""name"":""Rolling Tackle"",""cost"":[""Fighting"",""Fighting"",""Colorless""],""convertedEnergyCost"":3,""damage"":""50"",""text"":""""}]",[],"[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless""]",3,Legal,Legal,,,,https://images.pokemontcg.io/xy5/87_hires.png,"{""id"":""xy5-87"",""name"":""Hippopotas"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""90"",""types"":[""Fighting""],""evolvesTo"":[""Hippowdon""],""attacks"":[{""name"":""Tackle"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""20"",""text"":""""},{""name"":""Rolling Tackle"",""cost"":[""Fighting"",""Fighting"",""Colorless""],""convertedEnergyCost"":3,""damage"":""50"",""text"":""""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":3,""number"":""87"",""artist"":""Yuka Morii"",""rarity"":""Common"",""flavorText"":""It enshrouds itself with sand to protect itself from germs. It does not enjoy getting wet."",""nationalPokedexNumbers"":[449],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xy5/87.png"",""large"":""https://images.pokemontcg.io/xy5/87_hires.png""}}"
